Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
11:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.325579E+04,5.474576E+00,7.157095E+04,6.329004E+04,2.506930E+00,7.554949E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.006558E+01,1.301299E+05,1.139199E+05,3.300274E+01,6.832013E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.169410E+01,1.200456E+06,1.032597E+06,4.735079E+00,5.649810E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.777683E+00,1.268905E+05,1.102526E+05,4.072141E-01,2.369225E+04,5.777414E+00,6.406512E+04,5.844223E+04,4.072141E-01,3.737565E+03,2.546565E+01,3.649510E+05,3.655025E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.726600E+02,5.249428E-01,7.563483E+03,7.468741E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.726600E+03,4.988098E+00,7.190591E+04,7.091027E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.726600E+02,5.029518E-01,7.249695E+03,7.150895E+03
11:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.271882E+04,5.445985E+00,7.178618E+04,6.349843E+04,2.499032E+00,7.553026E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.001662E+01,1.304874E+05,1.142754E+05,3.283086E+01,6.846175E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.108030E+01,1.202634E+06,1.034686E+06,4.672055E+00,5.701739E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.812511E+00,1.281909E+05,1.115825E+05,4.072141E-01,2.369225E+04,5.777991E+00,6.407336E+04,5.845058E+04,4.072141E-01,3.586164E+03,2.546427E+01,3.650828E+05,3.656364E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.656659E+02,5.250073E-01,7.571398E+03,7.476781E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.656659E+03,4.987868E+00,7.197258E+04,7.097802E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.656659E+02,5.037614E-01,7.268240E+03,7.169702E+03
11:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.218186E+04,5.417868E+00,7.200674E+04,6.371233E+04,2.491588E+00,7.551164E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.960421E+00,1.307635E+05,1.145472E+05,3.267050E+01,6.859388E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.039407E+01,1.203996E+06,1.035933E+06,4.613447E+00,5.750029E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.837755E+00,1.293834E+05,1.128015E+05,4.072141E-01,2.369225E+04,5.778560E+00,6.408148E+04,5.845880E+04,4.072141E-01,3.434762E+03,2.546294E+01,3.652152E+05,3.657711E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.586718E+02,5.250705E-01,7.579293E+03,7.484801E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.586718E+03,4.987754E+00,7.204090E+04,7.104744E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.586718E+02,5.045759E-01,7.286857E+03,7.188582E+03
12:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.164489E+04,5.390163E+00,7.223194E+04,6.393102E+04,2.484532E+00,7.549355E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.898309E+00,1.309730E+05,1.147503E+05,3.252028E+01,6.871765E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.964877E+01,1.204694E+06,1.036487E+06,4.558740E+00,5.795106E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.854110E+00,1.304760E+05,1.139174E+05,4.072141E-01,2.369225E+04,5.779120E+00,6.408947E+04,5.846689E+04,4.072141E-01,3.283361E+03,2.546165E+01,3.653483E+05,3.659064E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.516777E+02,5.251252E-01,7.587069E+03,7.492700E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.516777E+03,4.987686E+00,7.210987E+04,7.111753E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.516777E+02,5.053800E-01,7.305324E+03,7.207311E+03
12:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.121532E+04,5.362830E+00,7.235393E+04,6.404492E+04,2.477816E+00,7.547592E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.832308E+00,1.309571E+05,1.147226E+05,3.237907E+01,6.883400E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.886470E+01,1.203139E+06,1.034733E+06,4.507503E+00,5.837322E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.862988E+00,1.313027E+05,1.147612E+05,4.072141E-01,2.369225E+04,5.779670E+00,6.409732E+04,5.847484E+04,4.072141E-01,3.162240E+03,2.546041E+01,3.654516E+05,3.660114E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.460824E+02,5.251669E-01,7.593258E+03,7.498987E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.460824E+03,4.987611E+00,7.216474E+04,7.117329E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.460824E+02,5.061609E-01,7.322062E+03,7.224283E+03
12:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.078575E+04,5.335851E+00,7.247991E+04,6.416298E+04,2.471402E+00,7.545873E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.766168E+00,1.309396E+05,1.146922E+05,3.224595E+01,6.894369E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.808149E+01,1.201593E+06,1.032977E+06,4.459377E+00,5.876977E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.867732E+00,1.320828E+05,1.155563E+05,4.072141E-01,2.369225E+04,5.780211E+00,6.410504E+04,5.848266E+04,4.072141E-01,3.041119E+03,2.545920E+01,3.655554E+05,3.661170E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.404871E+02,5.251925E-01,7.599220E+03,7.505044E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.404871E+03,4.987490E+00,7.221898E+04,7.122842E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.404871E+02,5.069079E-01,7.338317E+03,7.240766E+03
12:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.035617E+04,5.309227E+00,7.260988E+04,6.428508E+04,2.465256E+00,7.544190E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.707513E+00,1.310063E+05,1.147485E+05,3.212002E+01,6.904744E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.737360E+01,1.200894E+06,1.032094E+06,4.413944E+00,5.914411E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.875555E+00,1.328976E+05,1.163868E+05,4.072141E-01,2.369225E+04,5.780743E+00,6.411262E+04,5.849034E+04,4.072141E-01,2.919998E+03,2.545802E+01,3.656598E+05,3.662231E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.348918E+02,5.252062E-01,7.605010E+03,7.510927E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.348918E+03,4.987342E+00,7.227281E+04,7.128312E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.348918E+02,5.076174E-01,7.354036E+03,7.256707E+03
13:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,9.926602E+03,5.282975E+00,7.274404E+04,6.441146E+04,2.459358E+00,7.542544E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.663176E+00,1.312341E+05,1.149687E+05,3.200070E+01,6.914576E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.680818E+01,1.201799E+06,1.032858E+06,4.370987E+00,5.949806E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.892984E+00,1.338206E+05,1.173274E+05,4.072141E-01,2.369225E+04,5.781265E+00,6.412007E+04,5.849788E+04,4.072141E-01,2.798877E+03,2.545687E+01,3.657645E+05,3.663297E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.292965E+02,5.252298E-01,7.610942E+03,7.516954E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.292965E+03,4.987323E+00,7.232850E+04,7.133971E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.292965E+02,5.083037E-01,7.369424E+03,7.272312E+03
13:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,9.658119E+03,5.257126E+00,7.272164E+04,6.437898E+04,2.453693E+00,7.540934E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.636955E+00,1.313933E+05,1.151181E+05,3.188746E+01,6.923906E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.642279E+01,1.202005E+06,1.032921E+06,4.330314E+00,5.983319E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.923725E+00,1.346207E+05,1.181423E+05,4.072141E-01,2.369225E+04,5.781777E+00,6.412738E+04,5.850529E+04,4.072141E-01,2.723177E+03,2.545576E+01,3.658244E+05,3.663906E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.257995E+02,5.253064E-01,7.615532E+03,7.521615E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.257995E+03,4.987769E+00,7.236982E+04,7.138168E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.257995E+02,5.090024E-01,7.382890E+03,7.285963E+03
13:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,9.389637E+03,5.231714E+00,7.270417E+04,6.435161E+04,2.448255E+00,7.539360E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.631112E+00,1.317818E+05,1.155014E+05,3.178005E+01,6.932756E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.624176E+01,1.204510E+06,1.035347E+06,4.291855E+00,6.015007E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.970078E+00,1.355966E+05,1.191358E+05,4.072141E-01,2.369225E+04,5.782280E+00,6.413456E+04,5.851256E+04,4.072141E-01,2.647476E+03,2.545470E+01,3.658850E+05,3.664522E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.223024E+02,5.254911E-01,7.621664E+03,7.527838E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.223024E+03,4.989128E+00,7.242419E+04,7.143687E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.223024E+02,5.097625E-01,7.397233E+03,7.300504E+03
13:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,9.121154E+03,5.206771E+00,7.269197E+04,6.432961E+04,2.443030E+00,7.536541E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.646305E+00,1.324070E+05,1.161299E+05,3.167797E+01,6.941167E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.627534E+01,1.209430E+06,1.040278E+06,4.255401E+00,6.045044E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.003300E+01,1.367589E+05,1.203211E+05,4.072141E-01,2.369225E+04,5.782774E+00,6.414161E+04,5.851970E+04,4.072141E-01,2.571775E+03,2.545372E+01,3.659466E+05,3.665149E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.188054E+02,5.258420E-01,7.630169E+03,7.536464E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.188054E+03,4.991902E+00,7.249875E+04,7.151251E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.188054E+02,5.106385E-01,7.413231E+03,7.316720E+03
14:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,8.852672E+03,5.182321E+00,7.268531E+04,6.431334E+04,2.438002E+00,7.521032E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.680438E+00,1.332453E+05,1.169817E+05,3.158077E+01,6.949176E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.650534E+01,1.216560E+06,1.047519E+06,4.220767E+00,6.073580E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.011075E+01,1.380881E+05,1.216799E+05,4.072141E-01,2.369225E+04,5.783259E+00,6.414853E+04,5.852670E+04,4.072141E-01,2.496075E+03,2.545284E+01,3.660099E+05,3.665792E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.264135E-01,7.641820E+03,7.548278E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.153083E+03,4.996593E+00,7.260065E+04,7.161583E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.116846E-01,7.431654E+03,7.335392E+03
14:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,8.852672E+03,5.158379E+00,7.241589E+04,6.403043E+04,2.433162E+00,7.506100E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.726898E+00,1.337681E+05,1.175183E+05,3.148811E+01,6.956810E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.687304E+01,1.220698E+06,1.051775E+06,4.187814E+00,6.100732E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.019717E+01,1.390606E+05,1.226798E+05,4.072141E-01,2.369225E+04,5.783735E+00,6.415532E+04,5.853358E+04,4.072141E-01,2.496075E+03,2.545212E+01,3.659995E+05,3.665687E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.272462E-01,7.653702E+03,7.560313E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.153083E+03,5.003618E+00,7.270089E+04,7.171737E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.129441E-01,7.449626E+03,7.353597E+03
14:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,8.852672E+03,5.134948E+00,7.215221E+04,6.375347E+04,2.428499E+00,7.491715E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.779359E+00,1.343584E+05,1.181275E+05,3.139969E+01,6.964096E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.732196E+01,1.225749E+06,1.056999E+06,4.156420E+00,6.126600E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.028651E+01,1.400659E+05,1.237153E+05,4.072141E-01,2.369225E+04,5.784202E+00,6.416199E+04,5.854033E+04,4.072141E-01,2.496075E+03,2.545159E+01,3.659919E+05,3.665610E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.283536E-01,7.669504E+03,7.576319E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.153083E+03,5.013201E+00,7.283763E+04,7.185589E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.144372E-01,7.470931E+03,7.375177E+03
14:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,8.852672E+03,5.112020E+00,7.189420E+04,6.348238E+04,2.424006E+00,7.477854E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.833752E+00,1.349705E+05,1.187613E+05,3.131521E+01,6.971056E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.781766E+01,1.231328E+06,1.062790E+06,4.126473E+00,6.151274E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.037487E+01,1.410603E+05,1.247412E+05,4.072141E-01,2.369225E+04,5.784661E+00,6.416853E+04,5.854696E+04,4.072141E-01,2.496075E+03,2.545129E+01,3.659876E+05,3.665567E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.297178E-01,7.688970E+03,7.596038E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.153083E+03,5.025317E+00,7.301052E+04,7.203101E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.161549E-01,7.495441E+03,7.400005E+03
15:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,8.852672E+03,5.089582E+00,7.164171E+04,6.321701E+04,2.419664E+00,7.464459E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.886674E+00,1.355660E+05,1.193791E+05,3.123425E+01,6.977727E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.832890E+01,1.237081E+06,1.068772E+06,4.097758E+00,6.174934E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.045892E+01,1.420062E+05,1.257178E+05,4.072141E-01,2.369225E+04,5.785111E+00,6.417496E+04,5.855347E+04,4.072141E-01,2.496075E+03,2.545125E+01,3.659872E+05,3.665562E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.312983E-01,7.711522E+03,7.618881E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.153083E+03,5.039741E+00,7.321633E+04,7.223949E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.153083E+02,5.180657E-01,7.522706E+03,7.427623E+03
15:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,9.174851E+03,5.067618E+00,7.107237E+04,6.263011E+04,2.415470E+00,7.451521E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.934245E+00,1.355563E+05,1.193807E+05,3.115664E+01,6.984121E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.881753E+01,1.237129E+06,1.068954E+06,4.070231E+00,6.197615E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.053455E+01,1.423122E+05,1.260429E+05,4.072141E-01,2.369225E+04,5.785553E+00,6.418127E+04,5.855986E+04,4.072141E-01,2.586915E+03,2.545150E+01,3.658999E+05,3.664675E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.195048E+02,5.330402E-01,7.732181E+03,7.639793E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.195048E+03,5.056099E+00,7.340778E+04,7.243327E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.195048E+02,5.201221E-01,7.547853E+03,7.453080E+03
